x     v
1.025210e-01      5.387626e-01
1.025310e-01      5.387885e-01
1.025410e-01      5.388143e-01
1.025510e-01      5.388402e-01
1.025610e-01      5.388661e-01
1.025710e-01      5.388919e-01
1.025810e-01      5.389178e-01
1.025910e-01      5.389436e-01
1.026010e-01      5.389695e-01
1.026110e-01      5.389953e-01
1.026210e-01      5.390211e-01
1.026310e-01      5.390470e-01
1.026410e-01      5.390728e-01
1.026510e-01      5.390986e-01
1.026610e-01      5.391245e-01
1.026710e-01      5.391503e-01
1.026810e-01      5.391761e-01
1.026910e-01      5.392019e-01
1.027010e-01      5.392277e-01
1.027110e-01      5.392535e-01
1.027210e-01      5.392793e-01
1.027310e-01      5.393051e-01
1.027410e-01      5.393309e-01
1.027510e-01      5.393567e-01
1.027610e-01      5.393825e-01
1.027710e-01      5.394083e-01
1.027810e-01      5.394341e-01
1.027910e-01      5.394599e-01
1.028010e-01      5.394856e-01
1.028110e-01      5.395114e-01
1.028210e-01      5.395372e-01
1.028310e-01      5.395629e-01
1.028410e-01      5.395887e-01
1.028510e-01      5.396144e-01
1.028610e-01      5.396402e-01
1.028710e-01      5.396659e-01
1.028810e-01      5.396917e-01
1.028910e-01      5.397174e-01
1.029010e-01      5.397432e-01
1.029110e-01      5.397689e-01
1.029210e-01      5.397946e-01
1.029310e-01      5.398204e-01
1.029410e-01      5.398461e-01
1.029510e-01      5.398718e-01
1.029610e-01      5.398975e-01
1.029710e-01      5.399232e-01
1.029810e-01      5.399490e-01
1.029910e-01      5.399747e-01
1.030010e-01      5.400004e-01
1.030110e-01      5.400261e-01
1.030210e-01      5.400518e-01
1.030310e-01      5.400774e-01
1.030410e-01      5.401031e-01
1.030510e-01      5.401288e-01
1.030610e-01      5.401545e-01
1.030710e-01      5.401802e-01
1.030810e-01      5.402059e-01
1.030910e-01      5.402315e-01
1.031010e-01      5.402572e-01
1.031110e-01      5.402829e-01
1.031210e-01      5.403085e-01
1.031310e-01      5.403342e-01
1.031410e-01      5.403598e-01
1.031510e-01      5.403855e-01
1.031610e-01      5.404111e-01
1.031710e-01      5.404368e-01
1.031810e-01      5.404624e-01
1.031910e-01      5.404880e-01
1.032010e-01      5.405137e-01
1.032110e-01      5.405393e-01
1.032210e-01      5.405649e-01
1.032310e-01      5.405905e-01
1.032410e-01      5.406162e-01
1.032510e-01      5.406418e-01
1.032610e-01      5.406674e-01
1.032710e-01      5.406930e-01
1.032810e-01      5.407186e-01
1.032910e-01      5.407442e-01
1.033010e-01      5.407698e-01
1.033110e-01      5.407954e-01
1.033210e-01      5.408210e-01
1.033310e-01      5.408466e-01
1.033410e-01      5.408721e-01
1.033510e-01      5.408977e-01
1.033610e-01      5.409233e-01
1.033710e-01      5.409489e-01
1.033810e-01      5.409744e-01
1.033910e-01      5.410000e-01
1.034010e-01      5.410256e-01
1.034110e-01      5.410511e-01
1.034210e-01      5.410767e-01
1.034310e-01      5.411022e-01
1.034410e-01      5.411278e-01
1.034510e-01      5.411533e-01
1.034610e-01      5.411788e-01
1.034710e-01      5.412044e-01
1.034810e-01      5.412299e-01
1.034910e-01      5.412554e-01
1.035010e-01      5.412810e-01
1.035110e-01      5.413065e-01
1.035210e-01      5.413320e-01
1.035310e-01      5.413575e-01
1.035410e-01      5.413830e-01
1.035510e-01      5.414085e-01
1.035610e-01      5.414340e-01
1.035710e-01      5.414595e-01
1.035810e-01      5.414850e-01
1.035910e-01      5.415105e-01
1.036010e-01      5.415360e-01
1.036110e-01      5.415615e-01
1.036210e-01      5.415870e-01
1.036310e-01      5.416125e-01
1.036410e-01      5.416379e-01
1.036510e-01      5.416634e-01
1.036610e-01      5.416889e-01
1.036710e-01      5.417143e-01
1.036810e-01      5.417398e-01
1.036910e-01      5.417653e-01
1.037010e-01      5.417907e-01
1.037110e-01      5.418162e-01
1.037210e-01      5.418416e-01
1.037310e-01      5.418670e-01
1.037410e-01      5.418925e-01
1.037510e-01      5.419179e-01
1.037610e-01      5.419434e-01
1.037710e-01      5.419688e-01
1.037810e-01      5.419942e-01
1.037910e-01      5.420196e-01
1.038010e-01      5.420451e-01
1.038110e-01      5.420705e-01
1.038210e-01      5.420959e-01
1.038310e-01      5.421213e-01
1.038410e-01      5.421467e-01
1.038510e-01      5.421721e-01
1.038610e-01      5.421975e-01
1.038710e-01      5.422229e-01
1.038810e-01      5.422483e-01
1.038910e-01      5.422737e-01
1.039010e-01      5.422990e-01
1.039110e-01      5.423244e-01
1.039210e-01      5.423498e-01
1.039310e-01      5.423752e-01
1.039410e-01      5.424005e-01
1.039510e-01      5.424259e-01
1.039610e-01      5.424513e-01
1.039710e-01      5.424766e-01
1.039810e-01      5.425020e-01
1.039910e-01      5.425273e-01
1.040010e-01      5.425527e-01
1.040110e-01      5.425780e-01
1.040210e-01      5.426034e-01
1.040310e-01      5.426287e-01
1.040410e-01      5.426540e-01
1.040510e-01      5.426794e-01
1.040610e-01      5.427047e-01
1.040710e-01      5.427300e-01
1.040810e-01      5.427553e-01
1.040910e-01      5.427806e-01
1.041010e-01      5.428060e-01
1.041110e-01      5.428313e-01
1.041210e-01      5.428566e-01
1.041310e-01      5.428819e-01
1.041410e-01      5.429072e-01
1.041510e-01      5.429325e-01
1.041610e-01      5.429578e-01
1.041710e-01      5.429830e-01
1.041810e-01      5.430083e-01
1.041910e-01      5.430336e-01
1.042010e-01      5.430589e-01
1.042110e-01      5.430842e-01
1.042210e-01      5.431094e-01
1.042310e-01      5.431347e-01
1.042410e-01      5.431600e-01
1.042510e-01      5.431852e-01
1.042610e-01      5.432105e-01
1.042710e-01      5.432357e-01
1.042810e-01      5.432610e-01
1.042910e-01      5.432862e-01
1.043010e-01      5.433115e-01
1.043110e-01      5.433367e-01
1.043210e-01      5.433619e-01
1.043310e-01      5.433872e-01
1.043410e-01      5.434124e-01
1.043510e-01      5.434376e-01
1.043610e-01      5.434628e-01
1.043710e-01      5.434881e-01
1.043810e-01      5.435133e-01
1.043910e-01      5.435385e-01
1.044010e-01      5.435637e-01
1.044110e-01      5.435889e-01
1.044210e-01      5.436141e-01
1.044310e-01      5.436393e-01
1.044410e-01      5.436645e-01
1.044510e-01      5.436897e-01
1.044610e-01      5.437148e-01
1.044710e-01      5.437400e-01
1.044810e-01      5.437652e-01
1.044910e-01      5.437904e-01
1.045010e-01      5.438156e-01
1.045110e-01      5.438407e-01
1.045210e-01      5.438659e-01
1.045310e-01      5.438910e-01
1.045410e-01      5.439162e-01
1.045510e-01      5.439414e-01
1.045610e-01      5.439665e-01
1.045710e-01      5.439917e-01
1.045810e-01      5.440168e-01
1.045910e-01      5.440419e-01
1.046010e-01      5.440671e-01
1.046110e-01      5.440922e-01
1.046210e-01      5.441173e-01
1.046310e-01      5.441425e-01
1.046410e-01      5.441676e-01
1.046510e-01      5.441927e-01
1.046610e-01      5.442178e-01
1.046710e-01      5.442429e-01
1.046810e-01      5.442680e-01
1.046910e-01      5.442931e-01
1.047010e-01      5.443182e-01
1.047110e-01      5.443433e-01
1.047210e-01      5.443684e-01
1.047310e-01      5.443935e-01
1.047410e-01      5.444186e-01
1.047510e-01      5.444437e-01
1.047610e-01      5.444688e-01
1.047710e-01      5.444939e-01
1.047810e-01      5.445189e-01
1.047910e-01      5.445440e-01
1.048010e-01      5.445691e-01
1.048110e-01      5.445941e-01
1.048210e-01      5.446192e-01
1.048310e-01      5.446442e-01
1.048410e-01      5.446693e-01
1.048510e-01      5.446943e-01
1.048610e-01      5.447194e-01
1.048710e-01      5.447444e-01
1.048810e-01      5.447695e-01
1.048910e-01      5.447945e-01
1.049010e-01      5.448195e-01
1.049110e-01      5.448446e-01
1.049210e-01      5.448696e-01
1.049310e-01      5.448946e-01
1.049410e-01      5.449196e-01
1.049510e-01      5.449446e-01
1.049610e-01      5.449696e-01
1.049710e-01      5.449946e-01
1.049810e-01      5.450196e-01
1.049910e-01      5.450446e-01
1.050011e-01      5.450696e-01
1.050111e-01      5.450946e-01
1.050211e-01      5.451196e-01
1.050311e-01      5.451446e-01
1.050411e-01      5.451696e-01
1.050511e-01      5.451946e-01
1.050611e-01      5.452195e-01
1.050711e-01      5.452445e-01
1.050811e-01      5.452695e-01
1.050911e-01      5.452944e-01
1.051011e-01      5.453194e-01
1.051111e-01      5.453444e-01
1.051211e-01      5.453693e-01
1.051311e-01      5.453943e-01
1.051411e-01      5.454192e-01
1.051511e-01      5.454442e-01
1.051611e-01      5.454691e-01
1.051711e-01      5.454940e-01
1.051811e-01      5.455190e-01
1.051911e-01      5.455439e-01
1.052011e-01      5.455688e-01
1.052111e-01      5.455937e-01
1.052211e-01      5.456187e-01
1.052311e-01      5.456436e-01
1.052411e-01      5.456685e-01
1.052511e-01      5.456934e-01
1.052611e-01      5.457183e-01
1.052711e-01      5.457432e-01
1.052811e-01      5.457681e-01
1.052911e-01      5.457930e-01
1.053011e-01      5.458179e-01
1.053111e-01      5.458428e-01
1.053211e-01      5.458677e-01
1.053311e-01      5.458925e-01
1.053411e-01      5.459174e-01
1.053511e-01      5.459423e-01
1.053611e-01      5.459672e-01
1.053711e-01      5.459920e-01
1.053811e-01      5.460169e-01
1.053911e-01      5.460418e-01
1.054011e-01      5.460666e-01
1.054111e-01      5.460915e-01
1.054211e-01      5.461163e-01
1.054311e-01      5.461412e-01
1.054411e-01      5.461660e-01
1.054511e-01      5.461908e-01
1.054611e-01      5.462157e-01
1.054711e-01      5.462405e-01
1.054811e-01      5.462653e-01
1.054911e-01      5.462902e-01
1.055011e-01      5.463150e-01
1.055111e-01      5.463398e-01
1.055211e-01      5.463646e-01
1.055311e-01      5.463894e-01
1.055411e-01      5.464142e-01
1.055511e-01      5.464390e-01
1.055611e-01      5.464638e-01
1.055711e-01      5.464886e-01
1.055811e-01      5.465134e-01
1.055911e-01      5.465382e-01
1.056011e-01      5.465630e-01
1.056111e-01      5.465878e-01
1.056211e-01      5.466126e-01
1.056311e-01      5.466373e-01
1.056411e-01      5.466621e-01
1.056511e-01      5.466869e-01
1.056611e-01      5.467116e-01
1.056711e-01      5.467364e-01
1.056811e-01      5.467612e-01
1.056911e-01      5.467859e-01
1.057011e-01      5.468107e-01
1.057111e-01      5.468354e-01
1.057211e-01      5.468602e-01
1.057311e-01      5.468849e-01
1.057411e-01      5.469096e-01
1.057511e-01      5.469344e-01
1.057611e-01      5.469591e-01
1.057711e-01      5.469838e-01
1.057811e-01      5.470086e-01
1.057911e-01      5.470333e-01
1.058011e-01      5.470580e-01
1.058111e-01      5.470827e-01
1.058211e-01      5.471074e-01
1.058311e-01      5.471321e-01
1.058411e-01      5.471568e-01
1.058511e-01      5.471815e-01
1.058611e-01      5.472062e-01
1.058711e-01      5.472309e-01
1.058811e-01      5.472556e-01
1.058911e-01      5.472803e-01
1.059011e-01      5.473050e-01
1.059111e-01      5.473297e-01
1.059211e-01      5.473543e-01
1.059311e-01      5.473790e-01
1.059411e-01      5.474037e-01
1.059511e-01      5.474283e-01
1.059611e-01      5.474530e-01
1.059711e-01      5.474777e-01
1.059811e-01      5.475023e-01
1.059911e-01      5.475270e-01
1.060011e-01      5.475516e-01
1.060111e-01      5.475763e-01
1.060211e-01      5.476009e-01
1.060311e-01      5.476255e-01
1.060411e-01      5.476502e-01
1.060511e-01      5.476748e-01
1.060611e-01      5.476994e-01
1.060711e-01      5.477241e-01
1.060811e-01      5.477487e-01
1.060911e-01      5.477733e-01
1.061011e-01      5.477979e-01
1.061111e-01      5.478225e-01
1.061211e-01      5.478471e-01
1.061311e-01      5.478717e-01
1.061411e-01      5.478963e-01
1.061511e-01      5.479209e-01
1.061611e-01      5.479455e-01
1.061711e-01      5.479701e-01
1.061811e-01      5.479947e-01
1.061911e-01      5.480193e-01
1.062011e-01      5.480438e-01
1.062111e-01      5.480684e-01
1.062211e-01      5.480930e-01
1.062311e-01      5.481176e-01
1.062411e-01      5.481421e-01
1.062511e-01      5.481667e-01
1.062611e-01      5.481912e-01
1.062711e-01      5.482158e-01
1.062811e-01      5.482403e-01
1.062911e-01      5.482649e-01
1.063011e-01      5.482894e-01
1.063111e-01      5.483140e-01
1.063211e-01      5.483385e-01
1.063311e-01      5.483630e-01
1.063411e-01      5.483876e-01
1.063511e-01      5.484121e-01
1.063611e-01      5.484366e-01
1.063711e-01      5.484611e-01
1.063811e-01      5.484857e-01
1.063911e-01      5.485102e-01
1.064011e-01      5.485347e-01
1.064111e-01      5.485592e-01
1.064211e-01      5.485837e-01
1.064311e-01      5.486082e-01
1.064411e-01      5.486327e-01
1.064511e-01      5.486572e-01
1.064611e-01      5.486817e-01
1.064711e-01      5.487062e-01
1.064811e-01      5.487306e-01
1.064911e-01      5.487551e-01
1.065011e-01      5.487796e-01
1.065111e-01      5.488041e-01
1.065211e-01      5.488285e-01
1.065311e-01      5.488530e-01
1.065411e-01      5.488775e-01
1.065511e-01      5.489019e-01
1.065611e-01      5.489264e-01
1.065711e-01      5.489508e-01
1.065811e-01      5.489753e-01
1.065911e-01      5.489997e-01
1.066011e-01      5.490241e-01
1.066111e-01      5.490486e-01
1.066211e-01      5.490730e-01
1.066311e-01      5.490974e-01
1.066411e-01      5.491219e-01
1.066511e-01      5.491463e-01
1.066611e-01      5.491707e-01
1.066711e-01      5.491951e-01
1.066811e-01      5.492195e-01
1.066911e-01      5.492440e-01
1.067011e-01      5.492684e-01
1.067111e-01      5.492928e-01
1.067211e-01      5.493172e-01
1.067311e-01      5.493416e-01
1.067411e-01      5.493659e-01
1.067511e-01      5.493903e-01
1.067611e-01      5.494147e-01
1.067711e-01      5.494391e-01
1.067811e-01      5.494635e-01
1.067911e-01      5.494879e-01
1.068011e-01      5.495122e-01
1.068111e-01      5.495366e-01
1.068211e-01      5.495610e-01
1.068311e-01      5.495853e-01
1.068411e-01      5.496097e-01
1.068511e-01      5.496340e-01
1.068611e-01      5.496584e-01
1.068711e-01      5.496827e-01
1.068811e-01      5.497071e-01
1.068911e-01      5.497314e-01
1.069011e-01      5.497558e-01
1.069111e-01      5.497801e-01
1.069211e-01      5.498044e-01
1.069311e-01      5.498287e-01
1.069411e-01      5.498531e-01
1.069511e-01      5.498774e-01
1.069611e-01      5.499017e-01
1.069711e-01      5.499260e-01
1.069811e-01      5.499503e-01
1.069911e-01      5.499746e-01
1.070011e-01      5.499989e-01
1.070111e-01      5.500232e-01
1.070211e-01      5.500475e-01
1.070311e-01      5.500718e-01
1.070411e-01      5.500961e-01
1.070511e-01      5.501204e-01
1.070611e-01      5.501447e-01
1.070711e-01      5.501690e-01
1.070811e-01      5.501932e-01
1.070911e-01      5.502175e-01
1.071011e-01      5.502418e-01
1.071111e-01      5.502660e-01
1.071211e-01      5.502903e-01
1.071311e-01      5.503146e-01
1.071411e-01      5.503388e-01
1.071511e-01      5.503631e-01
1.071611e-01      5.503873e-01
1.071711e-01      5.504116e-01
1.071811e-01      5.504358e-01
1.071911e-01      5.504600e-01
1.072011e-01      5.504843e-01
1.072111e-01      5.505085e-01
1.072211e-01      5.505327e-01
1.072311e-01      5.505570e-01
1.072411e-01      5.505812e-01
1.072511e-01      5.506054e-01
1.072611e-01      5.506296e-01
1.072711e-01      5.506538e-01
1.072811e-01      5.506780e-01
1.072911e-01      5.507022e-01
1.073011e-01      5.507264e-01
1.073111e-01      5.507506e-01
1.073211e-01      5.507748e-01
1.073311e-01      5.507990e-01
1.073411e-01      5.508232e-01
1.073511e-01      5.508474e-01
1.073611e-01      5.508716e-01
1.073711e-01      5.508957e-01
1.073811e-01      5.509199e-01
1.073911e-01      5.509441e-01
1.074011e-01      5.509682e-01
1.074111e-01      5.509924e-01
1.074211e-01      5.510166e-01
1.074311e-01      5.510407e-01
1.074411e-01      5.510649e-01
1.074511e-01      5.510890e-01
1.074611e-01      5.511132e-01
1.074711e-01      5.511373e-01
1.074811e-01      5.511615e-01
1.074911e-01      5.511856e-01
1.075011e-01      5.512097e-01
1.075111e-01      5.512338e-01
1.075211e-01      5.512580e-01
1.075311e-01      5.512821e-01
1.075411e-01      5.513062e-01
1.075511e-01      5.513303e-01
1.075611e-01      5.513544e-01
1.075711e-01      5.513785e-01
1.075811e-01      5.514027e-01
1.075911e-01      5.514268e-01
1.076011e-01      5.514508e-01
1.076111e-01      5.514749e-01
1.076211e-01      5.514990e-01
1.076311e-01      5.515231e-01
1.076411e-01      5.515472e-01
1.076511e-01      5.515713e-01
1.076611e-01      5.515954e-01
1.076711e-01      5.516194e-01
1.076811e-01      5.516435e-01
1.076911e-01      5.516676e-01
1.077011e-01      5.516916e-01
1.077111e-01      5.517157e-01
1.077211e-01      5.517398e-01
1.077311e-01      5.517638e-01
1.077411e-01      5.517879e-01
1.077511e-01      5.518119e-01
1.077611e-01      5.518359e-01
1.077711e-01      5.518600e-01
1.077811e-01      5.518840e-01
1.077911e-01      5.519081e-01
1.078011e-01      5.519321e-01
1.078111e-01      5.519561e-01
1.078211e-01      5.519801e-01
1.078311e-01      5.520042e-01
1.078411e-01      5.520282e-01
1.078511e-01      5.520522e-01
1.078611e-01      5.520762e-01
1.078711e-01      5.521002e-01
1.078811e-01      5.521242e-01
1.078911e-01      5.521482e-01
1.079011e-01      5.521722e-01
1.079111e-01      5.521962e-01
1.079211e-01      5.522202e-01
1.079311e-01      5.522442e-01
1.079411e-01      5.522681e-01
1.079511e-01      5.522921e-01
1.079611e-01      5.523161e-01
1.079711e-01      5.523401e-01
1.079811e-01      5.523640e-01
1.079911e-01      5.523880e-01
1.080011e-01      5.524120e-01
1.080111e-01      5.524359e-01
1.080211e-01      5.524599e-01
1.080311e-01      5.524838e-01
1.080411e-01      5.525078e-01
1.080511e-01      5.525317e-01
1.080611e-01      5.525557e-01
1.080711e-01      5.525796e-01
1.080811e-01      5.526035e-01
1.080911e-01      5.526275e-01
1.081011e-01      5.526514e-01
1.081111e-01      5.526753e-01
1.081211e-01      5.526992e-01
1.081311e-01      5.527232e-01
1.081411e-01      5.527471e-01
1.081511e-01      5.527710e-01
1.081611e-01      5.527949e-01
1.081711e-01      5.528188e-01
1.081811e-01      5.528427e-01
1.081911e-01      5.528666e-01
1.082011e-01      5.528905e-01
1.082111e-01      5.529144e-01
1.082211e-01      5.529383e-01
1.082311e-01      5.529621e-01
1.082411e-01      5.529860e-01
1.082511e-01      5.530099e-01
1.082611e-01      5.530338e-01
1.082711e-01      5.530576e-01
1.082811e-01      5.530815e-01
1.082911e-01      5.531054e-01
1.083011e-01      5.531292e-01
1.083111e-01      5.531531e-01
1.083211e-01      5.531769e-01
1.083311e-01      5.532008e-01
1.083411e-01      5.532246e-01
1.083511e-01      5.532485e-01
1.083611e-01      5.532723e-01
1.083711e-01      5.532962e-01
1.083811e-01      5.533200e-01
1.083911e-01      5.533438e-01
1.084011e-01      5.533676e-01
1.084111e-01      5.533915e-01
1.084211e-01      5.534153e-01
1.084311e-01      5.534391e-01
1.084411e-01      5.534629e-01
1.084511e-01      5.534867e-01
1.084611e-01      5.535105e-01
1.084711e-01      5.535343e-01
1.084811e-01      5.535581e-01
1.084911e-01      5.535819e-01
1.085011e-01      5.536057e-01
1.085111e-01      5.536295e-01
1.085211e-01      5.536533e-01
1.085311e-01      5.536771e-01
1.085411e-01      5.537009e-01
1.085511e-01      5.537246e-01
1.085611e-01      5.537484e-01
1.085711e-01      5.537722e-01
1.085811e-01      5.537959e-01
1.085911e-01      5.538197e-01
1.086011e-01      5.538435e-01
1.086111e-01      5.538672e-01
1.086211e-01      5.538910e-01
1.086311e-01      5.539147e-01
1.086411e-01      5.539385e-01
1.086511e-01      5.539622e-01
1.086611e-01      5.539859e-01
1.086711e-01      5.540097e-01
1.086811e-01      5.540334e-01
1.086911e-01      5.540571e-01
1.087011e-01      5.540809e-01
1.087111e-01      5.541046e-01
1.087211e-01      5.541283e-01
1.087311e-01      5.541520e-01
1.087411e-01      5.541757e-01
1.087511e-01      5.541994e-01
1.087611e-01      5.542231e-01
1.087711e-01      5.542468e-01
1.087811e-01      5.542705e-01
1.087911e-01      5.542942e-01
1.088011e-01      5.543179e-01
1.088111e-01      5.543416e-01
1.088211e-01      5.543653e-01
1.088311e-01      5.543890e-01
1.088411e-01      5.544126e-01
1.088511e-01      5.544363e-01
1.088611e-01      5.544600e-01
1.088711e-01      5.544837e-01
1.088811e-01      5.545073e-01
1.088911e-01      5.545310e-01
1.089011e-01      5.545546e-01
1.089111e-01      5.545783e-01
1.089211e-01      5.546019e-01
1.089311e-01      5.546256e-01
1.089411e-01      5.546492e-01
1.089511e-01      5.546729e-01
1.089611e-01      5.546965e-01
1.089711e-01      5.547201e-01
1.089811e-01      5.547438e-01
1.089911e-01      5.547674e-01
1.090011e-01      5.547910e-01
1.090111e-01      5.548146e-01
1.090211e-01      5.548383e-01
1.090311e-01      5.548619e-01
1.090411e-01      5.548855e-01
1.090511e-01      5.549091e-01
1.090611e-01      5.549327e-01
1.090711e-01      5.549563e-01
1.090811e-01      5.549799e-01
1.090911e-01      5.550035e-01
1.091011e-01      5.550271e-01
1.091111e-01      5.550507e-01
1.091211e-01      5.550743e-01
1.091311e-01      5.550978e-01
1.091411e-01      5.551214e-01
1.091511e-01      5.551450e-01
1.091611e-01      5.551686e-01
1.091711e-01      5.551921e-01
1.091811e-01      5.552157e-01
1.091911e-01      5.552392e-01
1.092011e-01      5.552628e-01
1.092111e-01      5.552863e-01
1.092211e-01      5.553099e-01
1.092311e-01      5.553334e-01
1.092411e-01      5.553570e-01
1.092511e-01      5.553805e-01
1.092611e-01      5.554041e-01
1.092711e-01      5.554276e-01
1.092811e-01      5.554511e-01
1.092911e-01      5.554747e-01
1.093011e-01      5.554982e-01
1.093111e-01      5.555217e-01
1.093211e-01      5.555452e-01
1.093311e-01      5.555687e-01
1.093411e-01      5.555922e-01
1.093511e-01      5.556157e-01
1.093611e-01      5.556392e-01
1.093711e-01      5.556627e-01
1.093811e-01      5.556862e-01
1.093911e-01      5.557097e-01
1.094011e-01      5.557332e-01
1.094111e-01      5.557567e-01
1.094211e-01      5.557802e-01
1.094311e-01      5.558037e-01
1.094411e-01      5.558271e-01
1.094511e-01      5.558506e-01
1.094611e-01      5.558741e-01
1.094711e-01      5.558976e-01
1.094811e-01      5.559210e-01
1.094911e-01      5.559445e-01
1.095011e-01      5.559679e-01
1.095111e-01      5.559914e-01
1.095211e-01      5.560148e-01
1.095311e-01      5.560383e-01
1.095411e-01      5.560617e-01
1.095511e-01      5.560852e-01
1.095611e-01      5.561086e-01
1.095711e-01      5.561320e-01
1.095811e-01      5.561555e-01
1.095911e-01      5.561789e-01
1.096011e-01      5.562023e-01
1.096111e-01      5.562257e-01
1.096211e-01      5.562491e-01
1.096311e-01      5.562726e-01
1.096411e-01      5.562960e-01
1.096511e-01      5.563194e-01
1.096611e-01      5.563428e-01
1.096711e-01      5.563662e-01
1.096811e-01      5.563896e-01
1.096911e-01      5.564130e-01
1.097011e-01      5.564363e-01
1.097111e-01      5.564597e-01
1.097211e-01      5.564831e-01
1.097311e-01      5.565065e-01
1.097411e-01      5.565299e-01
1.097511e-01      5.565532e-01
1.097611e-01      5.565766e-01
1.097711e-01      5.566000e-01
1.097811e-01      5.566233e-01
1.097911e-01      5.566467e-01
1.098011e-01      5.566701e-01
1.098111e-01      5.566934e-01
1.098211e-01      5.567168e-01
1.098311e-01      5.567401e-01
1.098411e-01      5.567634e-01
1.098511e-01      5.567868e-01
1.098611e-01      5.568101e-01
1.098711e-01      5.568335e-01
1.098811e-01      5.568568e-01
1.098911e-01      5.568801e-01
1.099011e-01      5.569034e-01
1.099111e-01      5.569267e-01
1.099211e-01      5.569501e-01
1.099311e-01      5.569734e-01
1.099411e-01      5.569967e-01
1.099511e-01      5.570200e-01
1.099611e-01      5.570433e-01
1.099711e-01      5.570666e-01
1.099811e-01      5.570899e-01
1.099911e-01      5.571132e-01
1.100011e-01      5.571365e-01
1.100111e-01      5.571598e-01
1.100211e-01      5.571830e-01
1.100311e-01      5.572063e-01
1.100411e-01      5.572296e-01
1.100511e-01      5.572529e-01
1.100611e-01      5.572761e-01
1.100711e-01      5.572994e-01
1.100811e-01      5.573227e-01
1.100911e-01      5.573459e-01
1.101011e-01      5.573692e-01
1.101111e-01      5.573924e-01
1.101211e-01      5.574157e-01
1.101311e-01      5.574389e-01
1.101411e-01      5.574622e-01
1.101511e-01      5.574854e-01
1.101611e-01      5.575086e-01
1.101711e-01      5.575319e-01
1.101811e-01      5.575551e-01
1.101911e-01      5.575783e-01
1.102011e-01      5.576016e-01
1.102111e-01      5.576248e-01
1.102211e-01      5.576480e-01
1.102311e-01      5.576712e-01
1.102411e-01      5.576944e-01
1.102511e-01      5.577176e-01
1.102611e-01      5.577408e-01
1.102711e-01      5.577640e-01
1.102811e-01      5.577872e-01
1.102911e-01      5.578104e-01
1.103011e-01      5.578336e-01
1.103111e-01      5.578568e-01
1.103211e-01      5.578800e-01
1.103311e-01      5.579031e-01
1.103411e-01      5.579263e-01
1.103511e-01      5.579495e-01
1.103611e-01      5.579727e-01
1.103711e-01      5.579958e-01
1.103811e-01      5.580190e-01
1.103911e-01      5.580422e-01
1.104011e-01      5.580653e-01
1.104111e-01      5.580885e-01
1.104211e-01      5.581116e-01
1.104311e-01      5.581348e-01
1.104411e-01      5.581579e-01
1.104511e-01      5.581810e-01
1.104611e-01      5.582042e-01
1.104711e-01      5.582273e-01
1.104811e-01      5.582504e-01
1.104911e-01      5.582736e-01
1.105011e-01      5.582967e-01
1.105111e-01      5.583198e-01
1.105211e-01      5.583429e-01
1.105311e-01      5.583660e-01
1.105411e-01      5.583891e-01
1.105511e-01      5.584123e-01
1.105611e-01      5.584354e-01
1.105711e-01      5.584585e-01
1.105811e-01      5.584816e-01
1.105911e-01      5.585046e-01
1.106011e-01      5.585277e-01
1.106111e-01      5.585508e-01
1.106211e-01      5.585739e-01
1.106311e-01      5.585970e-01
1.106411e-01      5.586201e-01
1.106511e-01      5.586431e-01
1.106611e-01      5.586662e-01
1.106711e-01      5.586893e-01
1.106811e-01      5.587123e-01
1.106911e-01      5.587354e-01
1.107011e-01      5.587585e-01
1.107111e-01      5.587815e-01
1.107211e-01      5.588046e-01
1.107311e-01      5.588276e-01
1.107411e-01      5.588506e-01
1.107511e-01      5.588737e-01
1.107611e-01      5.588967e-01
1.107711e-01      5.589198e-01
1.107811e-01      5.589428e-01
1.107911e-01      5.589658e-01
1.108011e-01      5.589888e-01
1.108111e-01      5.590119e-01
1.108211e-01      5.590349e-01
1.108311e-01      5.590579e-01
1.108411e-01      5.590809e-01
1.108511e-01      5.591039e-01
1.108611e-01      5.591269e-01
1.108711e-01      5.591499e-01
1.108811e-01      5.591729e-01
1.108911e-01      5.591959e-01
1.109011e-01      5.592189e-01
1.109111e-01      5.592419e-01
1.109211e-01      5.592649e-01
1.109311e-01      5.592879e-01
1.109411e-01      5.593108e-01
1.109511e-01      5.593338e-01
1.109611e-01      5.593568e-01
1.109711e-01      5.593797e-01
1.109811e-01      5.594027e-01
1.109911e-01      5.594257e-01
1.110011e-01      5.594486e-01
1.110111e-01      5.594716e-01
1.110211e-01      5.594945e-01
1.110311e-01      5.595175e-01
1.110411e-01      5.595404e-01
1.110511e-01      5.595634e-01
1.110611e-01      5.595863e-01
1.110711e-01      5.596092e-01
1.110811e-01      5.596322e-01
1.110911e-01      5.596551e-01
1.111011e-01      5.596780e-01
1.111111e-01      5.597009e-01
1.111211e-01      5.597239e-01
1.111311e-01      5.597468e-01
1.111411e-01      5.597697e-01
1.111511e-01      5.597926e-01
1.111611e-01      5.598155e-01
1.111711e-01      5.598384e-01
1.111811e-01      5.598613e-01
1.111911e-01      5.598842e-01
1.112011e-01      5.599071e-01
1.112111e-01      5.599300e-01
1.112211e-01      5.599529e-01
1.112311e-01      5.599757e-01
1.112411e-01      5.599986e-01
1.112511e-01      5.600215e-01
