x     v
8.748749e-01      1.250051e-01
8.758759e-01      1.240058e-01
8.768769e-01      1.230064e-01
8.778779e-01      1.220070e-01
8.788789e-01      1.210076e-01
8.798799e-01      1.200082e-01
8.808809e-01      1.190087e-01
8.818819e-01      1.180092e-01
8.828829e-01      1.170098e-01
8.838839e-01      1.160103e-01
8.848849e-01      1.150108e-01
8.858859e-01      1.140113e-01
8.868869e-01      1.130117e-01
8.878879e-01      1.120122e-01
8.888889e-01      1.110126e-01
8.898899e-01      1.100131e-01
8.908909e-01      1.090135e-01
8.918919e-01      1.080139e-01
8.928929e-01      1.070143e-01
8.938939e-01      1.060146e-01
8.948949e-01      1.050150e-01
8.958959e-01      1.040153e-01
8.968969e-01      1.030157e-01
8.978979e-01      1.020160e-01
8.988989e-01      1.010163e-01
8.998999e-01      1.000166e-01
9.009009e-01      9.901687e-02
9.019019e-01      9.801714e-02
9.029029e-01      9.701740e-02
9.039039e-01      9.601765e-02
9.049049e-01      9.501788e-02
9.059059e-01      9.401810e-02
9.069069e-01      9.301832e-02
9.079079e-01      9.201852e-02
9.089089e-01      9.101870e-02
9.099099e-01      9.001888e-02
9.109109e-01      8.901905e-02
9.119119e-01      8.801920e-02
9.129129e-01      8.701935e-02
9.139139e-01      8.601948e-02
9.149149e-01      8.501960e-02
9.159159e-01      8.401971e-02
9.169169e-01      8.301981e-02
9.179179e-01      8.201991e-02
9.189189e-01      8.101999e-02
9.199199e-01      8.002006e-02
9.209209e-01      7.902012e-02
9.219219e-01      7.802017e-02
9.229229e-01      7.702021e-02
9.239239e-01      7.602024e-02
9.249249e-01      7.502026e-02
9.259259e-01      7.402027e-02
9.269269e-01      7.302027e-02
9.279279e-01      7.202026e-02
9.289289e-01      7.102024e-02
9.299299e-01      7.002022e-02
9.309309e-01      6.902018e-02
9.319319e-01      6.802013e-02
9.329329e-01      6.702008e-02
9.339339e-01      6.602002e-02
9.349349e-01      6.501995e-02
9.359359e-01      6.401987e-02
9.369369e-01      6.301978e-02
9.379379e-01      6.201968e-02
9.389389e-01      6.101957e-02
9.399399e-01      6.001946e-02
9.409409e-01      5.901934e-02
9.419419e-01      5.801920e-02
9.429429e-01      5.701907e-02
9.439439e-01      5.601892e-02
9.449449e-01      5.501876e-02
9.459459e-01      5.401860e-02
9.469469e-01      5.301843e-02
9.479479e-01      5.201825e-02
9.489489e-01      5.101806e-02
9.499499e-01      5.001787e-02
9.509510e-01      4.901767e-02
9.519520e-01      4.801746e-02
9.529530e-01      4.701724e-02
9.539540e-01      4.601702e-02
9.549550e-01      4.501679e-02
9.559560e-01      4.401655e-02
9.569570e-01      4.301631e-02
9.579580e-01      4.201606e-02
9.589590e-01      4.101580e-02
9.599600e-01      4.001553e-02
9.609610e-01      3.901526e-02
9.619620e-01      3.801498e-02
9.629630e-01      3.701470e-02
9.639640e-01      3.601440e-02
9.649650e-01      3.501410e-02
9.659660e-01      3.401380e-02
9.669670e-01      3.301349e-02
9.679680e-01      3.201317e-02
9.689690e-01      3.101284e-02
9.699700e-01      3.001251e-02
9.709710e-01      2.901218e-02
9.719720e-01      2.801183e-02
9.729730e-01      2.701149e-02
9.739740e-01      2.601113e-02
9.749750e-01      2.501077e-02
9.759760e-01      2.401040e-02
9.769770e-01      2.301003e-02
9.779780e-01      2.200965e-02
9.789790e-01      2.100927e-02
9.799800e-01      2.000888e-02
9.809810e-01      1.900849e-02
9.819820e-01      1.800809e-02
9.829830e-01      1.700768e-02
9.839840e-01      1.600727e-02
9.849850e-01      1.500685e-02
9.859860e-01      1.400643e-02
9.869870e-01      1.300600e-02
9.879880e-01      1.200557e-02
9.889890e-01      1.100513e-02
9.899900e-01      1.000469e-02
9.909910e-01      9.004245e-03
9.919920e-01      8.003792e-03
9.929930e-01      7.003335e-03
9.939940e-01      6.002873e-03
9.949950e-01      5.002406e-03
9.959960e-01      4.001934e-03
9.969970e-01      3.001458e-03
9.979980e-01      2.000976e-03
9.989990e-01      1.000490e-03
1.000000e+00      0.000000e+00
